Date,Ticker,Price,Direction,Action,Shares,Cash Before Trade,Cash After Trade
2026-04-15,NFLX,107.71,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-15,META,671.58,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-16,AAPL,263.4,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-16,AMZN,249.7,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-16,GOOG,332.77,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-16,NFLX,107.79,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-16,META,676.87,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-17,AAPL,270.23,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-17,AMZN,250.56,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-17,GOOG,339.4,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-17,NFLX,97.31,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-17,META,688.55,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-20,AAPL,273.05,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-20,AMZN,248.28,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-20,GOOG,335.4,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-20,NFLX,94.83,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-20,META,670.91,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-21,AAPL,266.17,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-21,AMZN,249.91,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-21,GOOG,330.47,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-21,NFLX,92.58,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-21,META,668.84,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-23,AAPL,273.43,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-23,AMZN,255.08,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-23,GOOG,337.75,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-23,NFLX,92.82,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-23,META,659.15,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-24,AAPL,271.06,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-24,AMZN,263.99,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-24,GOOG,342.32,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-24,NFLX,92.44,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-24,META,675.03,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-27,AAPL,267.61,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-27,AMZN,261.12,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-27,GOOG,348.52,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-27,NFLX,91.37,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-27,META,678.62,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-28,AAPL,270.71,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-28,AMZN,259.7,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-28,GOOG,347.5,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-28,NFLX,92.27,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-28,META,671.34,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-29,AAPL,270.17,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-29,AMZN,263.04,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-29,GOOG,347.31,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-29,NFLX,92.12,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-29,META,669.12,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-30,AAPL,271.35,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-30,AMZN,265.06,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-30,GOOG,381.94,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-30,NFLX,93.61,NO_TREND,HOLD,0,500000.0,500000.0
2026-04-30,META,611.91,NO_TREND,HOLD,0,500000.0,500000.0
2026-05-01,AAPL,280.14,NO_TREND,HOLD,0,500000.0,500000.0
2026-05-01,AMZN,268.26,TREND_UP,BUY,50,500000.0,486587.0
2026-05-01,GOOG,383.22,NO_TREND,HOLD,0,486587.0,486587.0
2026-05-01,NFLX,92.06,NO_TREND,HOLD,0,486587.0,486587.0
2026-05-01,META,608.74,NO_TREND,HOLD,0,486587.0,486587.0
2026-05-04,AAPL,276.83,NO_TREND,HOLD,0,486587.0,486587.0
2026-05-04,AMZN,272.05,TREND_UP,BUY,50,486587.0,472984.5
2026-05-04,GOOG,379.64,NO_TREND,HOLD,0,472984.5,472984.5
2026-05-04,NFLX,91.02,NO_TREND,HOLD,0,472984.5,472984.5
2026-05-04,META,610.41,NO_TREND,HOLD,0,472984.5,472984.5
2026-05-05,AAPL,284.18,NO_TREND,HOLD,0,472984.5,472984.5
2026-05-05,AMZN,273.55,TREND_UP,BUY,50,472984.5,459307.0
2026-05-05,GOOG,384.27,NO_TREND,HOLD,0,459307.0,459307.0
2026-05-05,NFLX,87.89,NO_TREND,HOLD,0,459307.0,459307.0
2026-05-05,META,604.96,NO_TREND,HOLD,0,459307.0,459307.0
2026-05-06,AAPL,287.51,NO_TREND,HOLD,0,459307.0,459307.0
2026-05-06,AMZN,274.99,TREND_UP,BUY,50,459307.0,445557.5
2026-05-06,GOOG,395.14,NO_TREND,HOLD,0,445557.5,445557.5
2026-05-06,NFLX,88.27,NO_TREND,HOLD,0,445557.5,445557.5
2026-05-06,META,612.88,NO_TREND,HOLD,0,445557.5,445557.5
2026-05-07,AAPL,287.44,NO_TREND,HOLD,0,445557.5,445557.5
2026-05-07,AMZN,271.17,TREND_UP,BUY,50,445557.5,431999.0
2026-05-07,GOOG,395.3,TREND_UP,BUY,50,431999.0,412234.0
2026-05-07,NFLX,88.25,NO_TREND,HOLD,0,412234.0,412234.0
2026-05-07,META,616.81,NO_TREND,HOLD,0,412234.0,412234.0
2026-05-08,AAPL,293.32,NO_TREND,HOLD,0,412234.0,412234.0
2026-05-08,AMZN,272.68,TREND_UP,BUY,50,412234.0,398600.0
2026-05-08,GOOG,397.05,TREND_UP,BUY,50,398600.0,378747.5
2026-05-08,NFLX,87.49,NO_TREND,HOLD,0,378747.5,378747.5
2026-05-08,META,609.63,NO_TREND,HOLD,0,378747.5,378747.5
2026-05-11,AAPL,292.68,NO_TREND,HOLD,0,378747.5,378747.5
2026-05-11,AMZN,268.99,TREND_UP,BUY,50,378747.5,365298.0
2026-05-11,GOOG,386.77,NO_TREND,HOLD,0,365298.0,365298.0
2026-05-11,NFLX,85.45,NO_TREND,HOLD,0,365298.0,365298.0
2026-05-11,META,598.86,NO_TREND,HOLD,0,365298.0,365298.0
2026-05-12,AAPL,294.8,NO_TREND,HOLD,0,365298.0,365298.0
2026-05-12,AMZN,265.82,TREND_UP,BUY,50,365298.0,352007.0
2026-05-12,GOOG,383.82,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-12,NFLX,87.66,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-12,META,603.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-13,AAPL,298.87,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-13,AMZN,270.13,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-13,GOOG,399.04,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-13,NFLX,87.56,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-13,META,616.63,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-14,AAPL,298.21,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-14,AMZN,267.22,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-14,GOOG,397.17,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-14,NFLX,86.94,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-14,META,618.43,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-15,AAPL,300.23,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-15,AMZN,264.14,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-15,GOOG,393.32,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-15,NFLX,87.02,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-15,META,614.23,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-18,AAPL,297.84,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-18,AMZN,264.86,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-18,GOOG,393.11,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-18,NFLX,89.65,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-18,META,611.21,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-19,AAPL,298.97,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-19,AMZN,259.34,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-19,GOOG,384.9,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-19,NFLX,89.33,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-19,META,602.61,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-20,AAPL,302.25,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-20,AMZN,265.01,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-20,GOOG,384.9,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-20,NFLX,88.09,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-20,META,605.06,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-21,AAPL,304.99,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-21,AMZN,268.46,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-21,GOOG,383.47,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-21,NFLX,89.3,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-21,META,607.38,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-22,AAPL,308.82,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-22,AMZN,266.32,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-22,GOOG,379.38,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-22,NFLX,88.6,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-22,META,610.26,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-26,AAPL,309.27,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-26,AMZN,262.36,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-26,GOOG,382.07,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-26,NFLX,87.83,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-26,META,609.49,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-27,AAPL,310.85,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-27,AMZN,271.85,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-27,GOOG,384.83,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-27,NFLX,87.35,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-27,META,635.26,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-28,AAPL,312.51,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-28,AMZN,274.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-28,GOOG,386.12,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-28,NFLX,86.36,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-28,META,635.29,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-29,AAPL,312.06,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-29,AMZN,270.64,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-29,GOOG,376.43,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-29,NFLX,86.02,NO_TREND,HOLD,0,352007.0,352007.0
2026-05-29,META,632.51,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-01,AAPL,306.31,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-01,AMZN,261.26,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-01,GOOG,372.58,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-01,NFLX,85.85,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-01,META,600.47,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-02,AAPL,315.2,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-02,AMZN,256.52,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-02,GOOG,358.39,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-02,NFLX,83.33,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-02,META,597.63,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-03,AAPL,310.26,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-03,AMZN,250.02,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-03,GOOG,355.68,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-03,NFLX,81.52,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-03,META,622.98,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-04,AAPL,311.23,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-04,AMZN,253.79,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-04,GOOG,369.27,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-04,NFLX,81.56,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-04,META,627.57,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-05,AAPL,307.34,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-05,AMZN,246.03,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-05,GOOG,365.76,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-05,NFLX,82.18,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-05,META,593.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-08,AAPL,301.54,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-08,AMZN,245.22,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-08,GOOG,361.17,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-08,NFLX,82.64,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-08,META,585.39,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-09,AAPL,290.55,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-09,AMZN,244.19,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-09,GOOG,362.29,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-09,NFLX,81.41,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-09,META,584.59,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-10,AAPL,291.58,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-10,AMZN,238.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-10,GOOG,353.32,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-10,NFLX,82.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-10,META,570.98,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-11,AAPL,295.63,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-11,AMZN,241.51,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-11,GOOG,356.56,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-11,NFLX,81.27,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-11,META,568.43,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-12,AAPL,291.13,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-12,AMZN,238.55,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-12,GOOG,358.16,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-12,NFLX,80.34,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-12,META,566.98,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-15,AAPL,296.42,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-15,AMZN,246.02,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-15,GOOG,367.11,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-15,NFLX,81.67,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-15,META,593.48,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-16,AAPL,299.24,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-16,AMZN,246.0,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-16,GOOG,371.1,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-16,NFLX,78.72,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-16,META,600.21,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-17,AAPL,295.95,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-17,AMZN,237.5,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-17,GOOG,362.1,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-17,NFLX,76.96,NO_TREND,HOLD,0,352007.0,352007.0
2026-06-17,META,567.58,NO_TREND,HOLD,0,352007.0,352007.0
